Latitude,  Aircraft.Damage,  Longitude
33.675556,  2, 0
26.586666,  2, 0
34.243611,  2, 0
39.871945,  2, 0
38.932223,  2, 0
39.840833,  2, 0
30.311111,  2, 0
33.645277,  2, 0
41.917778,  2, 0
47.386666,  2, 0
34.445277,  2, 0
32.4925,  2, 0
38.909167,  2, 0
36.052222,  2, 0
38.778056,  3, 0
34.257222,  3, 0
41.338889,  2, 0
34.2,  1, 0
34.650556,  2, 0
37.295277,  2, 0
41.644444,  2, 0
34.123056,  2, 0
32.702778,  2, 0
30.593055,  2, 0
44.880556,  2, 0
47.65,  3, 0
26.838055,  2, 0
36.186666,  2, 0
65.765278,  2, 0
33.201944,  2, 0
35.133611,  2, 0
39.872223,  1, 0
29.723889,  2, 0
64.659167,  2, 0
30.076667,  2, 0
19.724723,  2, 0
-10.25,  3, 0
61.214444,  2, 0
34.580556,  2, 0
29.216667,  3, 0
43.142777,  3, 0
39.813056,  2, 0
38.7075,  2, 0
27.495,  2, 0
36.007222,  2, 0
40.079723,  2, 0
38.288889,  3, 0
38.650556,  2, 0
33.326111,  2, 0
42.908333,  2, 0
41.074723,  2, 0
39.914722,  2, 0
35.066111,  2, 0
35.200833,  3, 0
60.929445,  2, 0
61.456667,  1, 0
29.8125,  2, 0
27.473611,  3, 0
66.913889,  2, 0
43.169445,  2, 0
37.087777,  2, 0
46.848055,  2, 0
42.154167,  2, 0
29.48,  2, 0
31.006944,  2, 0
39.208611,  2, 0
39.103333,  3, 0
61.850278,  2, 0
43.421945,  2, 0
30.038611,  3, 0
60.111667,  2, 0
38.223889,  2, 0
35.435,  2, 0
7.022778,  3, 0
32.643055,  2, 0
38.941111,  2, 0
42.364444,  2, 0
30.935,  2, 0
36.565278,  3, 0
33.526945,  2, 0
4.275,  2, 0
34.638889,  3, 0
42.467778,  2, 0
28.483333,  3, 0
33.009722,  2, 0
41.517778,  2, 0
38.848611,  2, 0
60.779723,  2, 0
33.345833,  2, 0
43.05,  2, 0
61.336666,  2, 0
33.852222,  2, 0
34.344444,  3, 0
43.6425,  2, 0
44.066945,  2, 0
45.933333,  3, 0
41.344166,  2, 0
36.233611,  2, 0
33.633056,  2, 0
39.608056,  2, 0
41.526389,  2, 0
27.988889,  2, 0
45.222223,  2, 0
33.733611,  2, 0
48.096666,  3, 0
47.846111,  2, 0
37.332778,  2, 0
42.781667,  2, 0
30.531945,  2, 0
17.982223,  2, 0
60.02,  2, 0
31.454722,  2, 0
55.433333,  3, 0
32.479723,  2, 0
37.143611,  3, 0
42.364167,  2, 0
40.392777,  2, 0
40.978334,  2, 0
39.093333,  2, 0
36.672223,  2, 0
44.912222,  2, 0
40.7725,  2, 0
34.165,  2, 0
39.076945,  2, 0
33.833333,  1, 0
28.8225,  2, 0
42.453611,  2, 0
35.438055,  2, 0
48.884444,  2, 0
34.272778,  3, 0
33.095555,  2, 0
47.086944,  2, 0
46.912222,  1, 0
37.811389,  2, 0
34.934444,  2, 0
35.157222,  2, 0
34.333056,  2, 0
25.906944,  2, 0
30.393333,  2, 0
32.028056,  2, 0
28.323056,  2, 0
61.302222,  2, 0
38.248889,  2, 0
41.958889,  3, 0
42.143055,  2, 0
40.209444,  2, 0
28.293889,  2, 0
35.190555,  2, 0
38.1625,  2, 0
37.218056,  2, 0
30.34,  3, 0
39.212222,  2, 0
48.816111,  2, 0
37.391944,  2, 0
43.165833,  2, 0
45.444444,  2, 0
38.223334,  2, 0
39.733889,  2, 0
61.414722,  2, 0
42.857778,  2, 0
39.077778,  2, 0
60.466667,  2, 0
38.4875,  2, 0
42.259722,  2, 0
21.983333,  2, 0
33.576111,  2, 0
59.585555,  2, 0
42.151389,  2, 0
29.69,  2, 0
32.455833,  2, 0
27.961389,  2, 0
59.933056,  2, 0
-23.411944,  2, 0
31.131667,  2, 0
32.438611,  2, 0
40.883889,  2, 0
47.567223,  2, 0
41.985,  2, 0
40.574723,  2, 0
61.7,  2, 0
35.925278,  2, 0
27.063611,  2, 0
27.784444,  2, 0
30.725278,  2, 0
35.04,  2, 0
39.087222,  3, 0
34.848611,  3, 0
44.62,  2, 0
58.355,  2, 0
34.036111,  2, 0
62.320556,  2, 0
10.516667,  2, 0
28.038611,  2, 0
39.610556,  2, 0
34.835833,  3, 0
40.867223,  3, 0
41.607222,  2, 0
34.754444,  2, 0
41.696666,  2, 0
40.078611,  2, 0
28.062778,  2, 0
68.839166,  2, 0
40.488055,  2, 0
37.763611,  2, 0
41.374167,  2, 0
41.724723,  3, 0
62.487777,  2, 0
44.778334,  2, 0
36.284444,  2, 0
40.733611,  3, 0
34.49,  2, 0
43.852778,  2, 0
35.364167,  3, 0
40.616389,  2, 0
45.683889,  2, 0
34.791944,  2, 0
30.501111,  2, 0
35.972223,  2, 0
59.645555,  1, 0
-34.465278,  2, 0
44.868334,  2, 0
31.77,  2, 0
39.57,  2, 0
42.246111,  2, 0
42.015833,  2, 0
41.515556,  2, 0
42.246111,  2, 0
35.040277,  2, 0
39.679167,  2, 0
36.581389,  2, 0
61,  2, 0
42.476389,  3, 0
44.424167,  2, 0
30.181667,  2, 0
45.283333,  2, 0
30.056944,  2, 0
34.213889,  2, 0
47.21,  2, 0
23.083333,  3, 0
35.601944,  2, 0
33.651667,  2, 0
61.437777,  2, 0
41.3325,  2, 0
60.6525,  2, 0
42.2225,  2, 0
44.697777,  2, 0
33.123334,  2, 0
43.843333,  2, 0
35.880556,  2, 0
36.3425,  2, 0
37.930834,  2, 0
26.692222,  2, 0
32.509722,  2, 0
42.789166,  2, 0
29.935555,  2, 0
49.226667,  3, 0
28.341389,  2, 0
10.005278,  3, 0
39.509722,  2, 0
26.196389,  3, 0
35.145277,  2, 0
28.514722,  2, 0
44.588055,  3, 0
39.442222,  2, 0
41.924445,  2, 0
39.642777,  2, 0
31.589722,  2, 0
33.460278,  2, 0
60.042777,  2, 0
15.120278,  2, 0
36.05,  2, 0
40.011944,  3, 0
37.9225,  2, 0
39.746666,  2, 0
36.260556,  2, 0
33.973611,  2, 0
45.162778,  2, 0
37.7,  2, 0
42.789166,  2, 0
40.888333,  3, 0
43.841944,  3, 0
34.611111,  2, 0
47.7875,  2, 0
32.262222,  2, 0
42.8,  2, 0
32.333333,  2, 0
47.138611,  2, 0
30.342777,  2, 0
36.017778,  2, 0
25.516667,  2, 0
37.908333,  2, 0
60.183333,  2, 0
27.977223,  2, 0
35.963611,  2, 0
56.75,  2, 0
41.907778,  2, 0
49.883333,  2, 0
43.591944,  2, 0
48.374167,  2, 0
22.2125,  2, 0
24.479445,  2, 0
32.625,  2, 0
39.045,  2, 0
33.269167,  2, 0
33.033333,  2, 0
41.248333,  2, 0
29.406944,  2, 0
36.776945,  2, 0
34.810556,  2, 0
39.7,  2, 0
62.416667,  2, 0
38.850278,  2, 0
37.207778,  2, 0
30.218611,  2, 0
37.542777,  2, 0
34.569167,  3, 0
33.529723,  2, 0
39.223056,  2, 0
33.883333,  2, 0
40.978334,  2, 0
35.227778,  2, 0
37.633333,  2, 0
39.943055,  2, 0
32.860556,  2, 0
34.639444,  3, 0
34.265556,  2, 0
41.331667,  2, 0
43.977223,  2, 0
63.331389,  2, 0
36.741111,  2, 0
30.386944,  2, 0
34.654444,  2, 0
33.716945,  3, 0
29.352222,  3, 0
27.975278,  2, 0
35.870278,  2, 0
36.741111,  2, 0
37.679723,  2, 0
38.586111,  2, 0
30.423889,  2, 0
45.12,  2, 0
44.95,  3, 0
66.813333,  2, 0
37.325556,  2, 0
46.036666,  2, 0
28.816667,  2, 0
40.558333,  2, 0
40.456389,  3, 0
38.747777,  2, 0
40.883611,  2, 0
32.413611,  2, 0
26.172223,  2, 0
36.613889,  2, 0
35.56,  2, 0
29.935,  2, 0
40.437222,  2, 0
39.906111,  2, 0
33.818056,  3, 0
40.971111,  2, 0
26.647222,  2, 0
17.989722,  2, 0
-16.373056,  2, 0
40.254722,  1, 0
27.9925,  2, 0
33.186666,  2, 0
39.146111,  2, 0
43.128889,  2, 0
30.19,  1, 0
44.853889,  3, 0
37.296666,  2, 0
42.238055,  2, 0
45.716667,  3, 0
38.543333,  2, 0
30.599444,  2, 0
29.522778,  3, 0
41.791111,  2, 0
34.381389,  2, 0
28.6275,  2, 0
42.51,  2, 0
64.753333,  3, 0
35.972778,  2, 0
40.024445,  2, 0
42.805833,  2, 0
38.871945,  2, 0
34.828611,  2, 0
36.027778,  3, 0
61.213611,  2, 0
34.646111,  3, 0
41.378889,  2, 0
29.174445,  3, 0
68.476111,  2, 0
37.286111,  2, 0
41.589166,  2, 0
44.238055,  3, 0
33.121111,  2, 0
21.579445,  2, 0
27.595,  2, 0
42.633333,  2, 0
61.186944,  2, 0
42.938055,  2, 0
43.871389,  3, 0
43.420834,  3, 0
37.721111,  2, 0
48.483333,  2, 0
46.8075,  2, 0
60.1,  2, 0
44.645277,  3, 0
39.860556,  2, 0
39.904167,  2, 0
42.720834,  2, 0
47.901111,  2, 0
46.182778,  3, 0
40.760833,  2, 0
33.95,  2, 0
46.373889,  2, 0
37.090555,  2, 0
33.974723,  2, 0
30.369445,  2, 0
40.799166,  2, 0
35.616945,  2, 0
30.732223,  2, 0
34.455278,  2, 0
36.809167,  2, 0
33.49,  2, 0
42.883333,  3, 0
28.973056,  2, 0
48.498889,  2, 0
47.3,  2, 0
40.838611,  2, 0
32.788889,  2, 0
33.608611,  2, 0
41.638333,  2, 0
41.658333,  3, 0
48.540277,  2, 0
41.158056,  2, 0
46.255833,  2, 0
38.796666,  3, 0
45.539722,  2, 0
29.912222,  3, 0
4.21,  2, 0
40.82,  2, 0
56.54,  2, 0
28.760278,  2, 0
44.861667,  2, 0
34.672223,  2, 0
40.219167,  2, 0
30.427778,  2, 0
34.983333,  2, 0
32.460833,  2, 0
40.333056,  2, 0
34.901944,  2, 0
43.471945,  2, 0
29.408056,  3, 0
38.009722,  2, 0
27.395555,  2, 0
33.254722,  2, 0
37.826389,  2, 0
38.601944,  2, 0
60.966111,  2, 0
29.768056,  3, 0
47.751111,  2, 0
44.926111,  2, 0
36.909722,  2, 0
39.795277,  2, 0
36.745,  2, 0
35.766667,  2, 0
46.606944,  2, 0
28.975556,  2, 0
33.257778,  2, 0
55.7825,  2, 0
45.451389,  2, 0
33.675556,  2, 0
34.801389,  2, 0
40.442777,  2, 0
41.195833,  2, 0
60.016667,  2, 0
35.610278,  3, 0
36.52,  2, 0
24.873611,  2, 0
41.604722,  1, 0
44.052778,  2, 0
38.806667,  2, 0
36.666667,  2, 0
46.8,  2, 0
43.641666,  2, 0
41.433056,  2, 0
38.468889,  2, 0
3.466667,  2, 0
45.303056,  3, 0
42.935833,  2, 0
40.508889,  2, 0
42.716667,  2, 0
31.875278,  2, 0
47.629167,  2, 0
32.2625,  2, 0
36.099444,  1, 0
35.726945,  3, 0
30.333333,  2, 0
34.015833,  2, 0
47.309722,  2, 0
59.033333,  2, 0
29.104167,  2, 0
26.683056,  2, 0
10.152778,  3, 0
37.745,  2, 0
34.531945,  2, 0
36.093055,  2, 0
34.593055,  2, 0
41.032223,  3, 0
42.568611,  2, 0
27.460556,  2, 0
30.063333,  2, 0
41.200278,  2, 0
34.259444,  3, 0
38.215278,  3, 0
47.47,  2, 0
37.35,  2, 0
37.127778,  2, 0
35.469167,  2, 0
39.983889,  3, 0
41.938611,  3, 0
37.511944,  2, 0
53.865833,  2, 0
39.583056,  2, 0
43.641944,  2, 0
39.564722,  2, 0
41.302778,  2, 0
35.602222,  2, 0
38.890277,  2, 0
42.826389,  2, 0
-2.296389,  3, 0
45.343889,  2, 0
40.761944,  2, 0
37.073056,  3, 0
48.433611,  2, 0
60.809444,  2, 0
69.116667,  2, 0
43.077778,  2, 0
40.917778,  2, 0
35.3075,  2, 0
38.570556,  2, 0
33.275556,  2, 0
32.579167,  2, 0
67.769445,  2, 0
45.236944,  2, 0
39.374445,  2, 0
32.895,  2, 0
39.549166,  3, 0
30.688889,  2, 0
39.843611,  2, 0
40.096389,  1, 0
61.571945,  2, 0
31.863333,  2, 0
44.274167,  2, 0
34.421667,  2, 0
30.519723,  2, 0
27.395555,  2, 0
36.329723,  2, 0
47.514444,  2, 0
35.219167,  3, 0
39.219167,  2, 0
57.097777,  3, 0
40.168611,  3, 0
45.9325,  2, 0
30.17,  2, 0
39.228889,  2, 0
34.908889,  2, 0
33.63,  2, 0
30.878611,  2, 0
42.904722,  2, 0
36.6125,  2, 0
34.945833,  3, 0
36.029723,  2, 0
61.271945,  2, 0
61.95,  2, 0
42.556667,  2, 0
29.818056,  2, 0
40.503333,  2, 0
40.85,  2, 0
39.570278,  1, 0
30.707222,  2, 0
26.845833,  2, 0
45.401944,  2, 0
43.767778,  2, 0
18.255556,  2, 0
30.243055,  2, 0
33.725278,  2, 0
-32.096666,  3, 0
39.003889,  2, 0
34.653889,  2, 0
-23.364444,  3, 0
33.420556,  2, 0
33.896944,  2, 0
33.085277,  3, 0
35.264722,  2, 0
33.871945,  2, 0
47.304444,  2, 0
35.220278,  2, 0
30.716667,  2, 0
39.667223,  2, 0
36.685,  2, 0
41.805556,  2, 0
46.794722,  2, 0
28.443611,  2, 0
29.374723,  2, 0
60.707222,  2, 0
30.208611,  2, 0
46.247777,  2, 0
40.751389,  3, 0
32.7,  2, 0
37.221667,  3, 0
32.656389,  2, 0
33.756944,  2, 0
33.268889,  2, 0
60.779723,  2, 0
33.891944,  2, 0
62.563611,  2, 0
46.761667,  2, 0
43.191389,  2, 0
35.811389,  2, 0
32.948055,  3, 0
29.69,  3, 0
40.868056,  2, 0
38.976389,  2, 0
29.510278,  2, 0
32.601389,  2, 0
38.135833,  2, 0
60.905833,  2, 0
38.683889,  2, 0
36.318056,  2, 0
30.061944,  2, 0
44.968056,  3, 0
41.203611,  2, 0
70.9825,  2, 0
43.202778,  2, 0
45.120834,  2, 0
35.702778,  2, 0
31.806667,  2, 0
39.467778,  2, 0
41.071389,  2, 0
61.051111,  2, 0
-38.828056,  3, 0
35.958056,  2, 0
39.57,  2, 0
29.570278,  2, 0
42.965278,  2, 0
36.285833,  2, 0
40.874723,  1, 0
52.172223,  3, 0
40.869445,  2, 0
47.53,  2, 0
61.4,  2, 0
42.664444,  2, 0
18.502778,  2, 0
39.453889,  2, 0
38.080556,  2, 0
46.767778,  3, 0
30.042777,  2, 0
34.440277,  2, 0
38.726667,  2, 0
64.318889,  3, 0
35.626945,  3, 0
44.170556,  2, 0
27.91,  2, 0
32.766667,  2, 0
33.9425,  2, 0
26.689166,  2, 0
38.2,  2, 0
21.463611,  2, 0
31.85,  2, 0
30.203611,  2, 0
32.446666,  2, 0
29.055833,  2, 0
27.495,  2, 0
64.658333,  2, 0
29.702778,  2, 0
41.430834,  2, 0
28.513889,  2, 0
58.678889,  2, 0
46.15,  2, 0
61.865556,  3, 0
36.535555,  2, 0
32.467223,  2, 0
-12.504167,  2, 0
37.506389,  2, 0
38.945,  2, 0
34.904444,  2, 0
37.693611,  2, 0
21,  3, 0
44.124723,  2, 0
34.046666,  3, 0
39.935277,  2, 0
45.47,  2, 0
37.146389,  2, 0
32.116111,  2, 0
29.356667,  2, 0
30.554167,  2, 0
33.640277,  2, 0
26.191666,  3, 0
33.824167,  3, 0
64.391389,  2, 0
32.504167,  2, 0
41.311667,  3, 0
44.857222,  2, 0
50.459167,  3, 0
42.578611,  3, 0
39.484722,  1, 0
41.446944,  2, 0
65.671389,  3, 0
37.489444,  2, 0
44.203333,  3, 0
40.075834,  3, 0
45.991389,  2, 0
67.253611,  2, 0
41.066945,  2, 0
40.040277,  2, 0
62.534444,  2, 0
40.426667,  2, 0
38.058333,  2, 0
35.935,  2, 0
36.843611,  3, 0
35.8775,  2, 0
26.254444,  3, 0
32.544722,  2, 0
40.830278,  2, 0
42.616945,  2, 0
28.441666,  2, 0
36.168611,  2, 0
48.979723,  2, 0
36.859722,  2, 0
37.511944,  2, 0
67.803333,  2, 0
61.366667,  2, 0
45.250556,  3, 0
31.586389,  2, 0
42.259722,  2, 0
31.702222,  2, 0
33.921389,  2, 0
39.048055,  2, 0
61.4,  2, 0
30.641944,  2, 0
38.360556,  2, 0
42.081945,  2, 0
33.645555,  2, 0
36.057778,  2, 0
40.802778,  2, 0
36.9375,  2, 0
43.576667,  2, 0
33.258333,  2, 0
33.271945,  2, 0
18.263611,  2, 0
33.503056,  2, 0
38.148889,  2, 0
43.369723,  2, 0
44.441944,  2, 0
66.885555,  2, 0
33.969167,  2, 0
60.866945,  2, 0
49.867778,  3, 0
40.435833,  3, 0
45.18,  2, 0
26.557778,  3, 0
40.242222,  2, 0
61.2,  2, 0
38.700278,  2, 0
31.886944,  2, 0
36.039722,  3, 0
35.886111,  2, 0
34.256667,  2, 0
40.85,  1, 0
33.300833,  2, 0
45.456944,  2, 0
38.610278,  2, 0
38.228334,  2, 0
26.246944,  2, 0
35.9475,  2, 0
-3.255556,  3, 0
39.901111,  2, 0
33.729445,  3, 0
28.844444,  2, 0
33.579167,  2, 0
36.124445,  1, 0
29.506667,  2, 0
36.514167,  3, 0
43.626667,  3, 0
37.933334,  3, 0
36.55,  2, 0
32.825833,  2, 0
43.733333,  2, 0
37.95,  2, 0
33.75,  2, 0
40.729445,  2, 0
45.716945,  2, 0
48.498889,  2, 0
43.023334,  2, 0
45.563333,  3, 0
51.875,  1, 0
36.270834,  2, 0
29.633611,  3, 0
40.777223,  2, 0
35.896389,  3, 0
60.774167,  2, 0
43.397222,  2, 0
42.114167,  2, 0
35.836944,  2, 0
37.798611,  2, 0
43.55,  2, 0
33.265,  3, 0
33.860556,  2, 0
39.014444,  2, 0
29.336944,  2, 0
44.607778,  2, 0
34.930834,  2, 0
43.586944,  2, 0
8.819723,  2, 0
32.630834,  2, 0
40.875278,  2, 0
33.311667,  2, 0
27.769723,  3, 0
35.115833,  2, 0
-9.320834,  3, 0
16.25,  2, 0
27.899722,  2, 0
42.206667,  2, 0
34.205833,  2, 0
39.668056,  2, 0
26.845277,  2, 0
38.052778,  2, 0
61.456667,  2, 0
44.06,  2, 0
33.658056,  2, 0
30.424723,  3, 0
36.076667,  2, 0
21.574445,  2, 0
35.930556,  2, 0
41.830834,  2, 0
34.200556,  2, 0
39.078334,  2, 0
32.2125,  2, 0
41.393333,  2, 0
35.507778,  2, 0
36.625834,  2, 0
33.888889,  2, 0
48.741389,  2, 0
43.849722,  2, 0
36.321667,  3, 0
34.394444,  2, 0
42.566389,  2, 0
33.005556,  2, 0
4.091111,  3, 0
43.738611,  2, 0
32.8425,  2, 0
31.351389,  2, 0
39.280556,  2, 0
32.236944,  2, 0
27.975556,  2, 0
44.721945,  2, 0
33.576111,  2, 0
46.64,  2, 0
34.654444,  2, 0
39.145833,  2, 0
46.743889,  2, 0
45.1125,  2, 0
37.668889,  3, 0
21.528334,  1, 0
40.732223,  2, 0
29.597777,  2, 0
44.329167,  2, 0
42.7225,  2, 0
40.313889,  3, 0
-10.586944,  3, 0
30.243611,  2, 0
-34.006667,  2, 0
36.541944,  2, 0
41.508333,  2, 0
41.146111,  2, 0
29.372778,  2, 0
30.663056,  2, 0
34.653611,  2, 0
38.076945,  2, 0
44.014167,  2, 0
36.351389,  2, 0
43.398055,  2, 0
43.14,  2, 0
40.091944,  2, 0
41.352222,  2, 0
55.35,  1, 0
42.334722,  2, 0
38.478056,  2, 0
39.908611,  2, 0
61.134166,  2, 0
47.383333,  2, 0
60.048333,  2, 0
-48.571389,  3, 0
41.736666,  2, 0
25.038889,  2, 0
9.9525,  3, 0
33.829445,  2, 0
19.255833,  2, 0
40.686944,  3, 0
43.25,  2, 0
59.737777,  2, 0
34.080834,  2, 0
41.384166,  2, 0
27.491666,  2, 0
33.978056,  3, 0
33.961111,  3, 0
34.546389,  3, 0
32.991666,  2, 0
44.142222,  2, 0
30.307222,  3, 0
33.258056,  2, 0
40.446111,  2, 0
42.531111,  1, 0
35.636944,  3, 0
30.396666,  1, 0
38.945555,  2, 0
34.111667,  2, 0
34.845555,  2, 0
-20,  3, 0
41.945277,  2, 0
32.788889,  2, 0
41.241389,  2, 0
37.521111,  2, 0
35.772223,  3, 0
34.470834,  2, 0
31.976111,  2, 0
40.728611,  2, 0
39.345277,  2, 0
31.398889,  3, 0
41.812778,  2, 0
28.522223,  2, 0
32.578056,  2, 0
37.138333,  3, 0
41.7875,  2, 0
59.466667,  2, 0
44.966389,  2, 0
37.706667,  2, 0
45.195555,  2, 0
29.834444,  2, 0
43.499444,  2, 0
29.467223,  2, 0
43.1675,  2, 0
33.971111,  2, 0
38.724167,  2, 0
40.481945,  2, 0
37,  2, 0
46.212222,  2, 0
41.189722,  2, 0
33.8375,  2, 0
37.203333,  2, 0
38.6,  2, 0
29.804167,  2, 0
38.909167,  2, 0
-8.914444,  3, 0
40.066111,  2, 0
47.774445,  2, 0
46.041111,  3, 0
61.466667,  2, 0
38.19,  2, 0
33.700556,  2, 0
35.216667,  2, 0
21.919167,  2, 0
37.263056,  3, 0
31.606944,  3, 0
64.333611,  2, 0
61.237777,  2, 0
41.790555,  2, 0
34.173056,  2, 0
32.123334,  2, 0
36.023889,  2, 0
32.897777,  2, 0
34.733889,  2, 0
40.212222,  2, 0
28.768334,  2, 0
9.956944,  3, 0
33.4,  3, 0
36.893333,  2, 0
60,  2, 0
45.776945,  2, 0
43.341111,  2, 0
35.145,  2, 0
61.213611,  2, 0
34.9775,  2, 0
26.593055,  2, 0
30.520834,  2, 0
39.318056,  2, 0
46.321389,  2, 0
42.003889,  2, 0
41.535,  2, 0
32.425,  2, 0
36.797222,  2, 0
27.765,  2, 0
61.4625,  2, 0
33.618056,  2, 0
35.097222,  1, 0
34.086111,  2, 0
32.841666,  2, 0
36.329445,  2, 0
43.984444,  2, 0
34.971111,  2, 0
38.288889,  2, 0
35.5775,  2, 0
40.445833,  2, 0
33.175278,  2, 0
34.270278,  2, 0
33.651111,  2, 0
39.012778,  2, 0
48.6,  2, 0
26.744166,  2, 0
35.288889,  2, 0
6.8075,  3, 0
28,  2, 0
35.915278,  3, 0
34.853611,  2, 0
39.955,  3, 0
39.667223,  2, 0
41.580556,  3, 0
36.993889,  3, 0
40.765,  2, 0
31.251389,  2, 0
14.067223,  3, 0
47.138055,  2, 0
25.505833,  2, 0
27.483333,  3, 0
37.5,  2, 0
33.920834,  2, 0
29.061667,  2, 0
37.648333,  3, 0
30.828889,  2, 0
34.654444,  2, 0
33.425278,  2, 0
39.175,  2, 0
31.431945,  2, 0
-33.918889,  3, 0
43.204444,  3, 0
39.195555,  2, 0
18.256111,  2, 0
43.034166,  2, 0
37.803333,  2, 0
45.588611,  1, 0
41.685277,  3, 0
34.484166,  2, 0
43.833889,  2, 0
41.071389,  2, 0
24.129723,  2, 0
33.923889,  2, 0
26.001111,  2, 0
60.809722,  2, 0
35.673056,  2, 0
33.645,  2, 0
45.122223,  2, 0
44.911667,  2, 0
33.8375,  2, 0
39.154722,  3, 0
33.529445,  2, 0
40.431667,  2, 0
43.9925,  2, 0
48.411389,  2, 0
28.922778,  2, 0
31.3275,  2, 0
37.505278,  2, 0
34.920834,  2, 0
30.240555,  2, 0
66.174167,  2, 0
41.743889,  2, 0
47.904167,  2, 0
47.514444,  2, 0
44.020556,  2, 0
43.06,  2, 0
40.874723,  2, 0
-33.478889,  3, 0
27.462222,  2, 0
65.133333,  2, 0
35.934722,  2, 0
33.110556,  2, 0
41.448055,  2, 0
40.05,  2, 0
42.536944,  2, 0
30.454722,  2, 0
35.561667,  2, 0
38.6675,  2, 0
40.217778,  2, 0
38.262778,  2, 0
25.917223,  2, 0
44.213333,  2, 0
41.359722,  2, 0
36.234444,  2, 0
19.738611,  1, 0
27.915556,  3, 0
27.996389,  1, 0
24.285,  3, 0
38.116389,  2, 0
38.289722,  2, 0
46.901111,  2, 0
36.937777,  3, 0
42.574445,  2, 0
38.671389,  3, 0
29.55,  2, 0
30.532778,  2, 0
40.312778,  3, 0
43.35,  2, 0
31.595,  2, 0
27.495,  2, 0
37.897222,  3, 0
29.671111,  2, 0
40.849166,  2, 0
33.653889,  2, 0
9.906667,  3, 0
44.936111,  3, 0
39.366111,  2, 0
48.178611,  2, 0
32.098611,  2, 0
36.066667,  2, 0
38.976389,  2, 0
27.988889,  2, 0
34.231111,  2, 0
34.935555,  2, 0
32.523334,  1, 0
39.785277,  2, 0
37.778889,  2, 0
43.978889,  2, 0
57.051111,  3, 0
46.720834,  2, 0
42.591389,  2, 0
42.716945,  2, 0
38.838055,  2, 0
32.572223,  2, 0
33.922778,  2, 0
33.569723,  2, 0
38.726667,  2, 0
42.283333,  2, 0
44.769167,  2, 0
43.646111,  2, 0
47.353056,  2, 0
47.301944,  2, 0
37.428334,  3, 0
37.792222,  2, 0
30.667223,  3, 0
40.922778,  2, 0
39.367223,  3, 0
41.453889,  2, 0
43.508056,  2, 0
44.253889,  2, 0
33.406389,  2, 0
84.571667,  2, 0
38.771945,  2, 0
10.603056,  2, 0
36.734166,  3, 0
28.0575,  2, 0
33.357222,  2, 0
59.122223,  2, 0
27.988333,  2, 0
42.825278,  1, 0
37.894166,  2, 0
39.843611,  2, 0
62.279167,  2, 0
46.28,  2, 0
36.686111,  2, 0
42.064444,  2, 0
34.213889,  2, 0
33.688055,  2, 0
36.3725,  2, 0
29.8925,  2, 0
38.574167,  2, 0
40.141666,  2, 0
40.1475,  2, 0
38.888055,  2, 0
45.768611,  2, 0
61.983333,  3, 0
43.4175,  2, 0
38.256111,  2, 0
31.234444,  2, 0
44.492222,  2, 0
35.270278,  2, 0
28.0925,  2, 0
37.487222,  2, 0
40.836666,  2, 0
30.708611,  2, 0
42.177222,  2, 0
38.641389,  2, 0
41.519445,  2, 0
31.853611,  2, 0
34.991389,  2, 0
41.883056,  2, 0
37.203056,  2, 0
39.746666,  2, 0
34.199722,  2, 0
45.483889,  2, 0
34.982223,  2, 0
32.340555,  2, 0
32.572223,  2, 0
44.302222,  3, 0
32.956111,  2, 0
47.567223,  3, 0
37.135555,  3, 0
35.373334,  2, 0
38.230556,  2, 0
43.316667,  3, 0
48.299444,  2, 0
40.57,  2, 0
40.081945,  2, 0
39.483056,  2, 0
26.5,  2, 0
38.843055,  2, 0
33.224167,  2, 0
30.131389,  2, 0
44.06,  2, 0
33.918334,  3, 0
34.1,  3, 0
38.074167,  2, 0
29.833333,  2, 0
32.110556,  2, 0
39.331667,  2, 0
29.607222,  2, 0
39.397777,  2, 0
44.529723,  2, 0
-3.013889,  2, 0
30.152222,  2, 0
26.641111,  2, 0
38.7275,  2, 0
65.173334,  2, 0
42.908889,  2, 0
44.860278,  3, 0
41.483056,  2, 0
61.573889,  2, 0
46.461667,  2, 0
40.451111,  2, 0
43.717778,  2, 0
60.524723,  3, 0
41.090277,  2, 0
41.820278,  2, 0
33.9425,  2, 0
34.759722,  1, 0
32.779445,  3, 0
63.52,  2, 0
37.866111,  2, 0
58.259167,  3, 0
60.039444,  2, 0
33.626111,  2, 0
38.058056,  2, 0
18.135277,  2, 0
33.844444,  2, 0
59.683333,  1, 0
38.343333,  3, 0
35.482778,  2, 0
35.858611,  2, 0
29.468334,  2, 0
33.126945,  3, 0
32.438333,  2, 0
33.111667,  2, 0
36.418334,  2, 0
-25.1625,  3, 0
41.2,  2, 0
43.605556,  2, 0
44.988611,  2, 0
33.433333,  1, 0
45.210278,  3, 0
43.471111,  2, 0
32.752222,  2, 0
40.333889,  2, 0
35.5675,  2, 0
29.532223,  2, 0
57.646111,  2, 0
39.490277,  2, 0
47.481945,  2, 0
33.982778,  2, 0
33.863056,  2, 0
34.709167,  2, 0
38.801389,  3, 0
33.460833,  2, 0
37.327778,  2, 0
35.135,  2, 0
62.320556,  2, 0
43.796111,  2, 0
42.261389,  2, 0
38.952778,  2, 0
41.2075,  2, 0
35.920834,  2, 0
25.413056,  2, 0
