@relation 'AT: 2016_New_Coder_Survey.arff-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-R3-4-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.EM -I 100 -N 2 -X 10 -max -1 -ll-cv 1.0E-6 -ll-iter 1.0E-6 -M 1.0E-6 -K 10 -num-slots 1 -S 100'

@attribute '0.72 Income+0.685Age+0.093IsSoftwareDev-0.062IsEthnicMinority' numeric
@attribute -0.767IsSoftwareDev+0.568IsEthnicMinority+0.274Age-0.113Income numeric
@attribute Gender numeric
@attribute cluster {cluster1,cluster2}

@data
-0.203874,-1.608702,1,cluster1
0.534754,-1.58246,1,cluster1
-0.150121,1.582183,0,cluster2
0.201826,-1.530418,1,cluster1
0.116047,1.351644,1,cluster2
0.599034,2.079113,0,cluster2
-0.243075,-1.555341,0,cluster1
-1.378248,-1.472365,0,cluster1
2.860342,-0.717914,1,cluster2
2.480391,-1.319789,1,cluster2
0.153077,0.642703,0,cluster2
0.381493,-1.464036,1,cluster1
-0.420489,0.165559,0,cluster2
0.522403,2.138325,1,cluster2
1.052306,-0.576994,1,cluster2
0.197074,0.210726,1,cluster2
0.054257,-0.331866,0,cluster2
-0.771763,1.49042,1,cluster2
-1.450078,1.218584,1,cluster2
-0.662619,0.203407,1,cluster2
0.06399,0.325995,0,cluster2
0.019458,1.650142,1,cluster2
-0.195277,-1.043246,1,cluster2
-0.444746,0.122118,0,cluster2
-1.093231,1.54067,1,cluster2
0.14504,2.150078,0,cluster2
0.014657,-0.981595,1,cluster2
-0.501199,0.178175,1,cluster2
-1.570826,0.109206,1,cluster2
-0.433546,-1.194934,1,cluster1
-0.48206,-1.281818,1,cluster1
-0.989539,0.207276,1,cluster2
0.322218,0.238397,1,cluster2
1.705488,-1.293128,1,cluster1
-0.763507,0.219178,0,cluster2
-0.775843,1.443825,1,cluster2
-0.142084,0.074807,0,cluster2
-0.558691,-1.222606,1,cluster1
-0.02466,0.481552,1,cluster2
-0.905188,-0.231009,1,cluster2
0.798977,0.777907,1,cluster2
-1.127959,-1.417022,1,cluster1
0.043812,0.329149,1,cluster2
-1.171234,1.600096,1,cluster2
-0.590068,0.0976,0,cluster2
0.309161,-1.122096,1,cluster1
1.968453,-0.625733,1,cluster2
-0.642223,0.436386,1,cluster2
-0.558691,-1.222606,1,cluster1
-0.420489,0.165559,1,cluster2
-0.775843,1.443825,1,cluster2
-0.712171,-1.340315,1,cluster1
0.006498,-1.074786,1,cluster1
0.979219,0.420983,1,cluster2
-0.98138,0.300467,1,cluster2
0.32212,1.602832,0,cluster2
-1.35807,-1.475519,1,cluster1
-0.311662,0.006848,1,cluster2
0.577024,0.812601,0,cluster2
0.188915,0.117534,0,cluster2
-0.377312,-1.487125,1,cluster1
1.691085,0.921858,1,cluster2
-0.145822,1.864911,0,cluster2
-0.920848,0.291005,1,cluster2
1.297639,-1.512776,0,cluster1
1.226345,0.286003,1,cluster2
2.222382,-0.996059,1,cluster2
-0.0208,0.292016,1,cluster2
-1.465859,0.140031,1,cluster2
0.887188,0.150085,1,cluster2
-0.251008,1.597953,0,cluster2
0.619763,-1.312348,1,cluster1
-1.208669,-1.404406,1,cluster1
-0.458241,-1.710641,1,cluster1
2.255738,1.961847,1,cluster2
-0.121687,0.307786,0,cluster2
0.72567,1.539751,1,cluster2
1.311135,0.319983,1,cluster2
-1.889904,1.334568,1,cluster2
-0.348757,-1.160955,1,cluster1
0.136979,0.692453,1,cluster2
-0.724409,-1.480102,1,cluster1
-0.844315,1.596228,1,cluster2
2.214224,-1.08925,1,cluster2
2.287213,-0.722793,1,cluster2
-1.434551,0.040671,1,cluster2
1.701189,-1.575856,1,cluster1
0.63994,-1.315502,1,cluster1
2.549083,-1.23606,1,cluster2
-0.437845,-1.477663,1,cluster1
-0.191416,-1.232783,1,cluster1
0.899547,1.890439,1,cluster2
-0.615582,-1.638813,1,cluster1
-1.189112,0.002305,0,cluster2
1.557125,0.092598,1,cluster2
-0.081332,0.301478,1,cluster2
0.132681,0.409724,1,cluster2
-0.203874,-1.608702,1,cluster1
0.55653,1.944057,1,cluster2
-1.002815,-1.38935,0,cluster1
-0.783904,-0.013801,1,cluster2
0.116583,0.459474,1,cluster2
-0.941025,0.294159,0,cluster2
0.370415,1.453583,1,cluster2
-0.815881,0.321831,0,cluster2
0.524431,0.679122,1,cluster2
-0.17428,0.174307,0,cluster2
-1.052001,0.311506,1,cluster2
3.191502,-0.162877,1,cluster2
1.206508,2.125856,1,cluster2
-0.771447,0.362119,0,cluster2
-0.315993,-1.49671,0,cluster1
1.505408,0.903648,1,cluster2
-0.889909,-1.501465,0,cluster1
0.046634,-1.317227,1,cluster1
-1.148234,-0.049433,0,cluster2
-0.336738,-1.2573,1,cluster1
0.701511,0.131875,1,cluster2
-1.180552,-1.550501,0,cluster1
1.132359,-1.298007,0,cluster1
-1.425723,-0.102409,1,cluster2
-0.965818,1.142887,1,cluster2
-0.252168,-1.459453,1,cluster1
-0.065332,1.616162,1,cluster2
-0.226873,0.040828,1,cluster2
0.091888,-0.056232,0,cluster2
-0.856411,0.139233,1,cluster2
-1.716333,1.35467,0,cluster2
0.207835,-1.578591,1,cluster1
-0.390442,-0.075304,0,cluster2
-0.683016,-0.029571,1,cluster2
-0.496945,0.413677,1,cluster2
-1.527649,-1.543478,1,cluster1
1.194149,0.385503,1,cluster2
0.132681,0.409724,1,cluster2
-0.751269,0.358965,0,cluster2
-0.097528,1.715662,0,cluster2
-0.224051,-1.605548,0,cluster1
-0.408252,0.305346,1,cluster2
0.072051,1.783621,0,cluster2
-1.316458,0.211145,1,cluster2
-1.220907,-1.544193,1,cluster1
-0.363817,0.345634,1,cluster2
-0.089133,1.997749,1,cluster2
-0.767586,0.172582,1,cluster2
-1.370981,0.172434,1,cluster2
0.589262,0.952388,0,cluster2
3.182306,-1.712908,0,cluster2
-0.098688,-1.341744,0,cluster1
-0.80816,-0.057243,1,cluster2
-0.203874,-1.608702,1,cluster1
0.173157,2.003983,1,cluster2
-0.153884,0.407285,1,cluster2
-1.036064,-1.336919,1,cluster1
-1.309873,-0.260334,1,cluster2
-0.371757,0.488575,0,cluster2
-1.167155,1.646692,1,cluster2
-1.378248,-1.472365,1,cluster1
-0.771447,0.362119,1,cluster2
0.385694,0.183126,1,cluster2
-0.392153,0.255597,0,cluster2
0.329557,-0.889118,1,cluster2
-0.109766,1.575875,0,cluster2
0.474441,-1.336865,0,cluster1
-0.121478,2.002805,1,cluster2
1.734481,-0.494693,1,cluster2
0.883985,1.048019,0,cluster2
0.455204,1.487562,1,cluster2
-0.800002,0.035949,0,cluster2
-0.174159,1.774873,1,cluster2
-0.456546,0.454595,0,cluster2
-0.135182,-1.524973,0,cluster1
1.093261,0.401273,1,cluster2
1.459717,-0.829611,1,cluster2
0.744688,-1.520808,1,cluster1
-1.378248,-1.472365,1,cluster1
0.207381,0.445281,0,cluster2
-0.545634,0.137888,1,cluster2
-0.876632,0.095161,1,cluster2
-0.877671,-1.361678,1,cluster1
-1.550746,1.470486,1,cluster2
0.676216,-1.368405,1,cluster1
0.899547,1.890439,1,cluster2
-1.062188,1.677518,1,cluster2
0.414249,0.509296,1,cluster2
-0.747409,0.169428,1,cluster2
2.445592,0.662218,1,cluster2
-0.119084,-1.574722,1,cluster1
-0.348889,-1.302634,1,cluster1
-0.486359,-1.564546,1,cluster1
0.318358,0.427934,1,cluster2
-1.060116,0.265542,1,cluster2
0.629617,0.94608,1,cluster2
-0.299303,1.747202,0,cluster2
-0.626344,0.150504,1,cluster2
0.897852,-0.274798,0,cluster2
0.819154,0.774753,0,cluster2
0.429909,-0.012719,1,cluster2
-1.389229,0.08082,1,cluster2
0.050933,-1.034499,1,cluster2
-1.352997,-0.019311,1,cluster2
-0.933086,0.151218,1,cluster2
-0.456765,0.218463,1,cluster2
-0.647657,0.061253,1,cluster2
-1.184632,-1.597096,1,cluster1
0.737908,1.679538,0,cluster2
-1.587241,1.287257,1,cluster2
-1.199789,1.273927,1,cluster2
1.398527,-1.528546,1,cluster1
1.113658,0.634251,1,cluster2
-0.917304,1.229771,0,cluster2
-0.775843,1.443825,1,cluster2
-0.333839,-1.06882,1,cluster1
0.050494,-1.506763,1,cluster1
-0.470041,-1.378163,1,cluster1
-0.735609,-0.16305,1,cluster2
0.518875,-1.296578,1,cluster1
4.293764,0.278858,1,cluster2
1.017069,0.932749,0,cluster2
1.519811,-1.311337,1,cluster1
0.393731,-1.324249,0,cluster1
-0.98138,0.300467,1,cluster2
-1.106963,-0.199469,1,cluster2
-1.047249,-1.429638,1,cluster1
-0.795922,0.082545,1,cluster2
-0.800002,0.035949,0,cluster2
-0.274949,0.426209,1,cluster2
1.492513,0.055464,1,cluster2
0.329338,-1.12525,1,cluster1
4.046954,-0.714464,1,cluster2
-0.941342,1.422461,1,cluster2
1.509268,0.714112,1,cluster2
-1.720227,0.038093,0,cluster2
0.050494,-1.506763,1,cluster1
0.183578,-1.622033,1,cluster1
-0.206477,0.273806,1,cluster2
-0.404489,1.480244,1,cluster2
-0.646521,0.153658,1,cluster2
-1.38107,0.174011,1,cluster2
1.121719,2.091877,1,cluster2
0.381615,0.136531,0,cluster2
-0.710914,0.352656,1,cluster2
-0.324939,-1.589778,1,cluster1
-0.832198,0.135448,1,cluster2
-0.704013,-1.247124,0,cluster1
0.337059,-1.504324,1,cluster1
-0.650544,1.377006,0,cluster2
-0.274949,0.426209,1,cluster2
-0.004701,0.242266,1,cluster2
0.504473,0.918408,1,cluster2
-0.517079,0.464057,1,cluster2
-0.88175,-1.408274,1,cluster1
-0.284364,-1.359954,0,cluster1
-0.41255,0.022618,1,cluster2
-1.61934,0.022322,1,cluster2
-1.19665,-1.500751,1,cluster1
-1.377034,0.17338,1,cluster2
-0.900889,0.051719,1,cluster2
-0.307364,0.289576,1,cluster2
-0.622362,1.561534,1,cluster2
-0.795703,0.318677,1,cluster2
0.421848,-1.470344,1,cluster1
-1.788918,-0.045637,1,cluster2
-1.110921,1.354502,0,cluster2
0.600624,0.147645,1,cluster2
0.393512,-1.560382,1,cluster1
0.488155,0.732026,1,cluster2
-1.080338,0.221469,1,cluster2
-0.207831,-0.054731,0,cluster2
-0.05399,-1.018098,1,cluster2
0.220073,-1.438804,0,cluster1
-0.389112,-1.154647,1,cluster1
-0.211911,-0.101327,1,cluster2
-1.551906,-1.58692,1,cluster1
-0.581788,1.791358,1,cluster2
-0.448782,0.122748,1,cluster2
-0.31678,-1.496587,1,cluster1
-1.04317,-1.383042,1,cluster1
-0.509139,0.321116,1,cluster2
0.863807,1.051173,0,cluster2
4.591528,-1.035755,0,cluster2
-1.324617,0.117953,1,cluster2
-0.561944,1.646556,0,cluster2
-0.073174,0.394669,0,cluster2
-1.342026,-0.113608,1,cluster2
-0.151281,-1.475223,1,cluster1
0.245709,1.898176,1,cluster2
-0.385252,-1.344184,1,cluster1
-1.118762,0.133009,0,cluster2
-0.643578,0.107849,1,cluster2
-0.541554,0.184483,1,cluster2
1.226345,0.286003,1,cluster2
-1.805017,0.004113,1,cluster2
0.349516,-1.128404,1,cluster1
1.299335,0.652461,0,cluster2
-1.53455,0.056302,1,cluster2
0.15976,-1.19321,1,cluster1
-1.021735,0.306775,1,cluster2
-1.885824,1.381163,0,cluster2
-0.452783,1.629493,1,cluster2
3.153872,-0.438511,1,cluster2
-0.671816,-1.346623,1,cluster1
-0.260108,-1.316512,1,cluster1
0.268368,-1.588053,1,cluster1
-0.183477,-1.375724,1,cluster1
-0.795922,0.082545,1,cluster2
-0.206477,0.273806,1,cluster2
0.297961,0.194956,1,cluster2
0.737908,1.679538,0,cluster2
-0.618185,0.243695,0,cluster2
-0.109449,0.447573,1,cluster2
-0.942502,-1.634944,1,cluster1
3.129713,-1.846387,0,cluster2
0.729969,1.822479,1,cluster2
-1.609305,1.432406,0,cluster2
-0.460844,0.171867,1,cluster2
-1.160472,-0.18922,1,cluster2
-0.360055,1.520531,1,cluster2
0.919384,0.050585,1,cluster2
0.261466,0.011727,1,cluster2
0.918784,-0.933989,1,cluster2
-0.215673,-1.276224,1,cluster1
1.656877,-0.015577,1,cluster2
2.86524,0.549388,1,cluster2
-1.449761,0.090282,0,cluster2
-1.235748,0.198529,1,cluster2
-0.941025,0.294159,1,cluster2
0.070891,-1.273785,1,cluster1
-0.63168,-1.589063,1,cluster1
-0.10151,0.304632,1,cluster2
1.161952,0.485002,1,cluster2
1.36633,-1.429046,1,cluster1
-0.908926,1.559094,0,cluster2
-0.981599,0.064335,0,cluster2
1.402825,-1.245818,1,cluster1
2.893138,0.167161,1,cluster2
-1.717405,-1.608283,1,cluster1
-1.317715,-1.481827,1,cluster1
1.577302,0.089444,1,cluster2
-0.09323,1.99839,0,cluster2
-0.476943,0.221617,1,cluster2
0.692314,-1.418155,1,cluster1
-1.85353,-0.08277,1,cluster2
-1.5224,0.101636,1,cluster2
-0.312788,-1.544444,1,cluster1
-0.696965,0.161543,1,cluster2
2.541581,-0.620854,0,cluster2
-0.589947,1.698167,1,cluster2
-0.864395,0.234948,1,cluster2
-0.521377,0.181329,1,cluster2
-0.0208,0.292016,0,cluster2
0.237429,0.204418,1,cluster2
0.761005,-1.334426,1,cluster1
0.330157,0.095456,1,cluster2
-0.493041,0.271367,1,cluster2
-0.779605,0.268927,1,cluster2
0.919384,0.050585,0,cluster2
-1.033973,0.166988,0,cluster2
-1.159117,0.139317,1,cluster2
-0.481241,-0.061111,1,cluster2
-0.336957,-1.493433,1,cluster1
1.339592,2.010587,1,cluster2
1.287535,0.984938,1,cluster2
-0.864395,0.234948,0,cluster2
0.281863,0.244705,0,cluster2
1.467218,-1.444816,1,cluster1
1.662092,0.123424,1,cluster2
3.700238,0.041,1,cluster2
-1.232926,-1.447847,0,cluster1
0.511155,-0.917504,0,cluster2
0.487936,0.495893,1,cluster2
-0.748447,-1.287411,1,cluster1
0.807038,2.235532,1,cluster2
-0.167598,-1.661606,1,cluster1
1.234406,1.743629,1,cluster2
0.64402,-1.268906,1,cluster1
0.22734,0.205995,0,cluster2
0.738006,0.315104,1,cluster2
-0.268266,-1.409703,1,cluster1
-1.461999,-0.049505,1,cluster2
-1.522629,1.324391,1,cluster2
-1.433761,1.404966,1,cluster2
-0.470714,0.409577,1,cluster2
-0.603344,-1.499026,1,cluster1
2.743356,-0.652394,0,cluster2
-0.493041,0.271367,0,cluster2
0.588288,1.372293,1,cluster2
-0.033135,1.516663,1,cluster2
-1.360892,0.170857,1,cluster2
-0.119084,-1.574722,1,cluster1
2.969988,0.344082,1,cluster2
1.088963,0.118545,1,cluster2
-0.530671,-0.004267,1,cluster2
1.806375,-1.308898,1,cluster1
1.226696,0.663815,1,cluster2
-1.12388,-1.370426,1,cluster1
1.907263,-1.324668,1,cluster1
1.022875,-1.847693,1,cluster2
0.846954,1.75696,1,cluster2
-0.284364,-1.359954,1,cluster1
-0.518336,-1.228914,1,cluster1
-0.918026,-1.35537,0,cluster1
0.39395,-1.088117,1,cluster1
1.043841,-1.00077,1,cluster2
-1.425602,1.498158,1,cluster2
-0.512999,0.510653,1,cluster2
0.399408,2.252017,1,cluster2
0.103087,-1.373284,1,cluster1
-0.663658,-1.253432,1,cluster1
-0.684054,-1.48641,1,cluster1
1.099725,-1.670772,1,cluster1
-1.433761,1.404966,1,cluster2
0.623623,-1.501884,1,cluster1
-0.476943,0.221617,1,cluster2
0.980574,0.749521,0,cluster2
1.755478,0.722859,1,cluster2
1.758081,-1.159649,1,cluster2
0.039733,0.282554,1,cluster2
-0.324939,-1.589778,1,cluster1
2.066737,1.241005,1,cluster2
-1.316458,0.211145,1,cluster2
0.7975,-1.151197,1,cluster1
3.44587,-0.060939,1,cluster2
-1.002815,-1.38935,1,cluster1
-0.845353,0.139389,1,cluster2
-0.016501,0.574744,1,cluster2
-0.40019,1.762972,1,cluster2
-1.147196,1.407406,1,cluster2
-0.80816,-0.057243,1,cluster2
-0.739567,1.390921,0,cluster2
0.370415,1.453583,1,cluster2
-1.156393,-0.142625,0,cluster2
-0.905188,-0.231009,1,cluster2
-0.472961,1.632647,1,cluster2
-2.128076,-0.181555,1,cluster2
0.019458,1.650142,0,cluster2
-0.23607,-1.509203,1,cluster1
-0.061155,0.298324,1,cluster2
0.504034,0.446144,1,cluster2
-0.977301,0.347063,1,cluster2
0.487936,0.495893,1,cluster2
0.93228,0.89877,1,cluster2
0.539993,1.521542,0,cluster2
-0.650961,1.188138,1,cluster2
1.612102,-1.892564,1,cluster2
-0.809252,-0.102421,1,cluster2
0.068288,0.608723,0,cluster2
-0.658857,1.378305,1,cluster2
-0.40135,-1.294434,1,cluster1
-0.582948,-1.266048,1,cluster1
-0.028837,1.799391,0,cluster2
-0.367994,1.663473,0,cluster2
0.536231,0.346644,1,cluster2
-0.324939,-1.589778,1,cluster1
-0.541554,0.184483,1,cluster2
-1.033973,0.166988,1,cluster2
-0.300463,-1.310204,1,cluster1
-1.233145,-1.68398,1,cluster1
-1.175216,0.189066,0,cluster2
2.085219,-0.927385,1,cluster2
-0.478873,0.316385,1,cluster2
-0.428648,0.072368,0,cluster2
0.752968,0.17295,1,cluster2
-0.537573,1.595513,1,cluster2
-0.226873,0.040828,1,cluster2
1.226905,2.358835,0,cluster2
-0.934221,0.058814,0,cluster2
0.20567,0.776182,1,cluster2
0.471838,0.545643,0,cluster2
2.451398,-2.118224,1,cluster2
0.580787,1.987498,1,cluster2
-1.813273,1.275356,0,cluster2
-0.591106,-1.359239,1,cluster1
0.187877,-1.339305,1,cluster1
-0.759428,0.265773,1,cluster2
0.366652,0.278685,1,cluster2
-0.138321,1.249705,1,cluster2
-0.445565,-1.098589,1,cluster1
-1.603339,1.337007,1,cluster2
-0.743427,1.580458,1,cluster2
-0.784723,-1.234508,1,cluster1
4.124185,0.210898,1,cluster2
-0.646521,0.153658,1,cluster2
-0.022057,-1.400956,1,cluster1
-0.768941,-0.155955,1,cluster2
-0.109887,-0.024692,1,cluster2
-0.638582,0.010717,1,cluster2
0.506184,0.587508,1,cluster2
-0.142084,0.074807,1,cluster2
-1.027072,-1.432792,1,cluster1
-1.297538,-1.484981,1,cluster1
-1.136215,-0.145779,1,cluster2
3.723238,-1.608529,1,cluster2
5.164656,-1.030876,1,cluster2
-0.284584,-1.596086,1,cluster1
0.088149,1.733871,1,cluster2
-0.444746,0.122118,1,cluster2
-0.227692,-1.179879,1,cluster1
-0.299424,0.146635,1,cluster2
-0.165902,0.50363,1,cluster2
-0.90067,0.287851,1,cluster2
0.132681,0.409724,1,cluster2
0.930584,-1.266467,1,cluster1
0.584744,0.433527,1,cluster2
-0.718181,-1.292142,1,cluster1
-0.543031,-1.74462,1,cluster1
-0.469822,-1.142031,1,cluster1
-0.951202,0.201283,0,cluster2
-0.841395,-1.414582,1,cluster1
0.946901,-1.080084,1,cluster2
-0.578868,-1.219452,1,cluster1
0.572726,0.529873,0,cluster2
0.829697,-1.250696,1,cluster1
1.09348,0.637405,1,cluster2
-1.530471,0.102898,1,cluster2
4.71771,0.448756,1,cluster2
0.815075,0.728157,1,cluster2
-0.432606,1.626339,1,cluster2
-1.486037,0.143185,1,cluster2
-1.04317,-1.383042,1,cluster1
-0.70025,-0.072226,1,cluster2
-0.598227,0.004409,1,cluster2
1.006777,-1.797943,1,cluster1
-0.56603,-0.095091,1,cluster2
2.001809,2.332173,1,cluster2
-1.764759,1.362239,1,cluster2
0.257508,1.565698,0,cluster2
0.325259,-1.171846,1,cluster1
-0.50098,0.414308,1,cluster2
1.726922,0.39669,1,cluster2
-0.3357,0.199539,0,cluster2
-0.036898,0.341765,1,cluster2
-1.251944,1.612713,1,cluster2
0.905889,-1.782173,1,cluster1
0.426147,-1.187616,1,cluster1
-0.308621,-1.403395,1,cluster1
1.315433,0.602711,1,cluster2
1.706647,1.764278,0,cluster2
0.411208,1.919539,1,cluster2
-1.119888,-1.418283,1,cluster1
-1.033973,0.166988,1,cluster2
-0.857712,-1.600965,1,cluster1
2.328826,0.96387,0,cluster2
-0.396452,-0.027131,0,cluster2
-0.98138,0.300467,1,cluster2
0.262026,2.084558,1,cluster2
-0.270869,0.472805,1,cluster2
-1.136172,-0.098552,0,cluster2
2.013049,-0.073136,1,cluster2
0.192994,0.16413,1,cluster2
1.528627,-0.509749,1,cluster2
-0.446004,-1.570854,1,cluster1
0.596982,0.573314,1,cluster2
0.806599,1.763268,1,cluster2
-1.837432,-0.13252,1,cluster2
0.083948,0.086709,0,cluster2
2.451958,-0.045392,1,cluster2
-0.626344,0.150504,1,cluster2
-0.433546,-1.194934,1,cluster1
1.015373,-1.232487,1,cluster1
-1.148137,-1.413868,1,cluster1
-0.929104,1.562248,0,cluster2
0.722029,1.96542,0,cluster2
-0.143219,-0.017597,1,cluster2
-1.189144,-1.501924,0,cluster1
-1.704129,-0.011657,1,cluster2
0.762165,1.72298,0,cluster2
-0.771447,0.362119,0,cluster2
1.228948,-1.596505,1,cluster1
-0.101291,0.540764,1,cluster2
-0.769533,-1.567515,1,cluster1
4.293764,0.278858,0,cluster2
0.64788,-1.458443,1,cluster1
-0.868693,-0.04778,1,cluster2
-1.050071,0.216738,1,cluster2
-0.163616,-0.250576,0,cluster2
-0.942282,-1.398812,1,cluster1
-1.118762,0.133009,1,cluster2
-0.264187,-1.363108,1,cluster1
-0.119084,-1.574722,0,cluster1
1.443083,0.112309,1,cluster2
0.047575,1.504047,0,cluster2
0.487401,1.388063,1,cluster2
3.138309,-1.280931,1,cluster2
0.531932,0.063916,1,cluster2
-0.292523,-1.453145,0,cluster1
0.586675,0.338759,0,cluster2
-1.21965,0.148779,1,cluster2
-1.235748,0.198529,1,cluster2
-0.203874,-1.608702,1,cluster1
-1.010974,-1.482541,1,cluster1
-1.293459,-1.438385,1,cluster1
-0.674736,1.664187,1,cluster2
-1.223729,0.102183,1,cluster2
-1.825194,0.007267,1,cluster2
-0.961623,0.344612,1,cluster2
-0.93852,-0.223914,1,cluster2
-0.364036,0.109502,1,cluster2
-1.744484,-0.005349,1,cluster2
-1.441822,-0.052659,1,cluster2
-0.384126,0.207108,1,cluster2
-1.341972,-1.525268,1,cluster1
1.182349,0.71798,1,cluster2
-1.090383,0.270273,0,cluster2
2.958091,2.040994,0,cluster2
0.403015,0.320234,0,cluster2
1.289602,-0.0054,1,cluster2
1.121719,2.091877,0,cluster2
-0.706623,-1.624582,1,cluster1
0.385353,-1.653573,1,cluster1
-0.602185,1.55838,1,cluster2
2.509985,0.46322,1,cluster2
2.133197,0.051668,0,cluster2
-0.561513,0.42377,1,cluster2
-0.590166,1.462034,1,cluster2
-0.56277,-1.269202,1,cluster1
-0.376055,0.205847,1,cluster2
-0.518433,0.13552,1,cluster2
-0.49519,0.130003,1,cluster2
-1.429681,1.451562,1,cluster2
-1.535905,-0.272235,1,cluster2
-0.138004,0.121403,1,cluster2
-1.37313,0.03107,1,cluster2
-1.231986,1.373426,1,cluster2
1.09348,0.637405,1,cluster2
-0.215673,-1.276224,1,cluster1
-0.050393,-1.490993,0,cluster1
-0.137785,0.357535,0,cluster2
-0.332659,-1.210705,1,cluster1
-1.003707,0.162257,1,cluster2
-0.243069,1.455012,1,cluster2
-1.570826,0.109206,1,cluster2
-1.526489,1.513928,1,cluster2
0.268587,-1.351921,1,cluster1
-0.875828,-1.5509,1,cluster1
-0.186616,1.398954,1,cluster2
-1.050519,1.203361,1,cluster2
0.047891,0.375745,0,cluster2
-0.206477,0.273806,1,cluster2
-1.118762,0.133009,1,cluster2
-0.460844,0.171867,1,cluster2
0.96686,-1.31937,1,cluster1
-0.796961,-1.374295,1,cluster1
0.865753,-1.539733,0,cluster1
0.377764,-1.13282,1,cluster1
-0.307364,0.289576,0,cluster2
0.640379,-0.843237,1,cluster2
0.108643,0.602415,0,cluster2
-0.57783,0.237387,1,cluster2
-1.03814,0.02594,1,cluster2
0.413811,0.037031,1,cluster2
-0.819068,-1.276372,1,cluster1
-0.323462,0.339326,1,cluster2
0.712711,-1.185177,0,cluster1
-0.521377,0.181329,1,cluster2
1.666512,2.006718,1,cluster2
-0.440448,0.404846,1,cluster2
-0.949184,0.200968,1,cluster2
1.612102,-1.892564,1,cluster2
-0.458241,-1.710641,1,cluster1
0.999275,-1.182737,1,cluster1
-0.829255,0.089639,1,cluster2
0.603665,-1.262598,0,cluster1
0.705897,0.509056,0,cluster2
1.076627,1.343192,1,cluster2
-0.760685,-1.427198,1,cluster1
-0.593928,0.287137,0,cluster2
1.408381,0.729882,1,cluster2
2.286337,-1.667322,1,cluster2
0.445886,-1.663035,0,cluster1
0.539053,-1.299732,1,cluster1
-0.468565,0.550941,1,cluster2
-0.388172,1.666627,1,cluster2
0.034615,-1.220881,1,cluster1
0.39897,1.779752,1,cluster2
3.139786,0.648173,1,cluster2
-0.349293,-0.268785,0,cluster2
-0.795703,0.318677,1,cluster2
0.363011,0.704354,1,cluster2
-1.017875,0.117239,0,cluster2
0.504034,0.446144,1,cluster2
-1.615358,1.433352,1,cluster2
-1.235748,0.198529,1,cluster2
-0.288663,-1.642682,1,cluster1
-0.385252,-1.344184,1,cluster1
-0.825297,-1.464332,1,cluster1
-0.145944,0.264344,1,cluster2
0.409513,-0.245697,1,cluster2
3.878414,0.674416,0,cluster2
-0.905987,1.464168,0,cluster2
-1.148137,-1.413868,1,cluster1
0.611009,1.935541,0,cluster2
0.237867,0.676682,0,cluster2
2.339806,-0.589314,0,cluster2
1.182349,0.71798,1,cluster2
2.288909,1.442443,0,cluster2
1.959101,-0.535152,1,cluster2
-0.679034,1.381459,1,cluster2
-0.791843,0.12914,0,cluster2
-0.429905,-1.620604,0,cluster1
2.076841,-1.256709,1,cluster2
0.63222,-0.936428,1,cluster2
0.05219,0.658473,1,cluster2
-1.189384,0.144048,1,cluster2
-0.856553,1.456441,1,cluster2
-0.094389,-1.059016,1,cluster2
-1.276103,0.204837,1,cluster2
-0.844436,-0.004339,1,cluster2
-0.489278,1.446264,1,cluster2
-0.529633,1.452572,1,cluster2
-0.130884,-1.242245,1,cluster1
0.974702,-0.097877,1,cluster2
0.471619,0.309511,1,cluster2
-0.194239,0.413593,1,cluster2
-0.905188,-0.231009,1,cluster2
-0.771447,0.362119,1,cluster2
-1.078505,1.491135,0,cluster2
0.995577,-0.480891,1,cluster2
-1.074426,1.537731,1,cluster2
-1.139159,-0.09997,1,cluster2
1.379826,0.403712,1,cluster2
-1.390486,-1.612152,1,cluster1
-0.502238,-1.278664,1,cluster1
0.668277,-1.225464,1,cluster1
4.143982,-0.540698,1,cluster2
0.738006,0.315104,0,cluster2
-0.63846,1.611283,1,cluster2
-1.655615,0.075226,1,cluster2
0.391347,0.794391,1,cluster2
-1.352919,1.53403,1,cluster2
-0.896591,0.334447,1,cluster2
1.262021,-0.751475,1,cluster2
-0.779605,0.268927,1,cluster2
-1.378248,-1.472365,0,cluster1
-0.561732,0.187637,0,cluster2
-0.191636,-1.468915,1,cluster1
4.621121,0.747254,1,cluster2
-0.603344,-1.499026,1,cluster1
-0.892731,0.14491,0,cluster2
-0.402077,1.904967,1,cluster2
-1.288341,0.06505,1,cluster2
0.738006,0.315104,1,cluster2
0.043593,0.093017,0,cluster2
-1.09664,-1.374684,1,cluster1
-1.463037,-1.506344,1,cluster1
0.865314,-0.925631,1,cluster2
0.661813,0.84658,0,cluster2
0.726206,0.647582,1,cluster2
-0.207734,-1.419165,1,cluster1
-1.235748,0.198529,1,cluster2
0.264069,-1.870781,1,cluster2
-0.187873,-0.294017,1,cluster2
0.729969,1.822479,1,cluster2
-0.537573,1.595513,1,cluster2
1.686787,0.63913,1,cluster2
