@relation 'AT: Aviation_Accident_Database_&_Synopses.arff-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-R2'

@attribute '-0.707Latitude+0.707 Aircraft.Damage' numeric
@attribute ' Longitude' numeric

@data
0.248114,-4
0.217118,-4
0.018123,-5
-0.26458,-4
-0.663239,-6
1.713925,-4
-0.683506,-6
-0.330103,-5
-0.444578,-4
-0.843416,-5
-1.455981,-7
1.424564,-4
0.223956,-4
-1.357835,0
0.388749,-4
-0.286085,-4
-0.034312,-4
-0.164415,-6
0.217981,-4
0.27639,-4
-0.078705,-3
-0.231599,-4
0.199423,-4
-0.831792,-6
0.373577,-4
0.505991,-4
0.307663,-4
0.053074,-5
-1.816205,-7
-0.048573,-4
-0.239673,-4
0.047767,-5
-0.541048,-5
1.151164,-4
-0.38135,-4
-0.324064,-5
-0.446206,-3
0.238867,-4
-0.792576,-5
0.383995,-4
-0.484478,-4
-0.505038,-4
-1.558735,-8
0.238118,-4
-1.918008,-3
-0.271222,-4
-0.430545,-3
0.003488,-5
-0.278726,4
-0.030975,-4
-0.424424,-4
1.618823,-5
1.691037,-4
-0.389131,-4
0.030169,-4
-0.321508,-4
0.473449,-4
-1.599644,-7
-0.622622,-3
-0.019645,-4
0.954887,-3
-0.023731,-5
-0.085038,-4
-0.289992,-6
-0.384931,-3
0.046481,-4
0.368237,-4
-0.385973,-3
0.411198,-4
-0.414543,-3
-0.219259,-3
1.432118,-3
1.652765,-4
-1.696065,-7
0.080846,-4
-0.505315,-3
-0.481401,-4
0.447126,-4
-0.560436,-4
0.420542,-4
-1.675717,-8
-0.313792,-4
-2.374262,-3
0.161167,-5
1.495346,5
0.27377,-4
0.161493,-4
-0.506048,-4
-0.391003,-4
0.085339,-4
-0.233845,-3
-0.096101,-2
0.497135,-4
1.189852,-5
-0.382896,-3
-0.107568,-5
-0.200278,-6
-0.637273,-4
-0.26694,-4
-0.207359,-4
-0.310064,-3
-0.640204,-6
-0.440427,-5
0.480742,-4
-0.212064,-6
-0.32675,-6
0.137009,-5
0.39106,-4
-0.186619,-6
0.003846,-4
-0.05707,-4
-0.525029,-4
-0.613327,-4
-0.689366,-5
0.054213,-4
-1.688382,-7
0.022779,-5
0.246958,-4
1.602267,-5
-0.312506,-3
-0.366308,-5
-0.517427,-4
0.422202,-4
-0.368245,-3
-0.761418,-6
-0.016063,-5
-0.442429,-4
0.076727,-4
-0.215515,-5
-0.398248,-4
-0.418189,-4
0.335842,-4
-0.288331,-5
-0.498999,-3
-0.36341,-4
1.438743,-5
-0.378338,-3
0.426402,4
0.484942,-4
-0.050412,-4
0.593426,-3
-0.415455,-4
-0.57092,4
0.038374,-4
2.132151,-4
1.379943,-4
-2.142871,-5
1.377241,-4
-2.552599,-5
-0.108773,-4
0.137172,-4
-0.178203,-6
-0.51435,-4
-0.621825,-3
-0.615004,-4
-0.412785,-3
-0.709553,-5
-0.383629,-3
-0.215336,-5
1.121692,-5
-1.590561,-7
-0.322859,-5
6.180354,8
-1.600344,-7
-0.53141,-3
-0.447931,-3
-0.146068,-4
1.501857,-5
-0.639634,-6
-0.145938,-4
-0.514203,-3
0.835626,-7
0.151449,-4
-0.658729,-5
2.296733,-4
2.163781,-4
-0.008803,-5
1.274308,-5
-0.343924,-5
-0.371257,4
-0.482655,-4
0.052114,-4
-0.06044,-4
-0.192415,-5
0.000851,-5
0.051055,-5
-0.785429,-5
0.070802,-4
-0.189354,6
4.816817,7
-0.477103,-3
1.921663,-4
-0.414575,-3
1.136311,-6
-0.835309,-6
-0.701999,-5
-1.591554,-7
-1.878717,-8
-0.248822,-3
1.191529,-4
0.306067,-4
-2.713769,-1
-0.67872,-4
-0.200668,-6
-0.429503,-4
-0.532729,-4
-0.536018,-4
1.819235,-5
-0.546859,-5
0.017651,-5
-0.539713,-3
1.497511,-4
0.02789,-5
-0.192105,-5
1.06535,-6
-0.621987,-5
5.233985,6
-1.749959,-4
0.010797,-5
1.844744,-4
0.240756,-4
2.695733,-4
-0.815236,0
-0.31288,-4
0.140346,-5
-0.335882,-4
0.340937,-4
0.318179,-4
-0.017545,-5
0.2515,-4
-0.390987,-3
1.044855,0
-0.550522,-4
2.463838,-5
-0.341824,-4
-0.614548,-5
0.159751,-4
-0.235831,-6
0.078811,-4
0.173555,-4
-0.04294,-4
-1.643549,-7
-0.141315,-4
1.547634,-3
0.034451,-5
0.375058,-4
-0.692459,-4
-0.294126,-5
-1.787879,-7
-1.976391,-7
0.057925,-4
0.566077,-4
-0.437415,-3
-0.018994,-4
2.186312,-4
0.237435,-4
4.944038,-3
1.306492,-3
-1.596437,-7
-0.608085,-4
-0.38415,-3
-0.293459,-5
0.167867,-7
0.011139,-5
-0.096101,-2
0.003325,-4
1.635899,-5
-1.685217,-5
-0.228457,-4
0.091672,-4
1.692469,-5
-0.52879,-4
-0.247357,-6
-0.455599,-3
0.269228,-4
-0.212275,-5
-0.10104,-4
-0.359129,-3
-0.710399,-4
1.699225,-5
0.315965,-4
-0.483794,-4
-0.115561,-6
0.505991,-4
1.209957,-4
-0.042435,-5
-0.190184,-6
-0.124873,-4
0.04933,-5
-0.382587,-4
0.028655,-4
-0.376987,-4
2.182372,-4
-0.694576,-4
-0.405524,-5
-0.012238,-5
-1.552484,-8
-0.424896,-3
0.023674,-4
-0.584757,-6
-0.675822,-5
0.041418,-4
0.107788,-5
-0.514252,-3
-1.532786,-7
-0.463462,-3
-0.348189,0
0.226576,-4
-0.339675,-3
0.11246,-4
-0.047156,-4
0.118483,-5
-0.351852,-4
-0.813706,-6
-0.036884,-5
0.450642,-4
-0.450243,-4
-0.448762,-4
-0.181508,-5
-0.551336,-3
-0.560127,-5
0.108358,-5
0.868494,-3
1.538795,-3
2.196047,-4
0.214107,-4
0.039513,-4
-0.296715,-3
-0.489899,-3
0.049737,-5
0.065837,-4
-0.051552,-5
-0.620034,-4
0.031146,-5
-0.273713,-3
0.202907,-4
0.222588,-4
-0.136538,-3
-0.371761,-5
-0.740792,-5
-0.226568,-5
-0.029087,-4
0.129188,-7
0.073586,-5
-0.639146,-6
0.347937,-4
0.084769,-4
-0.307687,-5
0.04176,-5
0.084916,-5
0.383035,-4
-0.567257,-5
0.635442,-4
0.001111,-5
1.766604,-3
-0.122789,-4
2.324,-5
-0.798713,-6
0.422202,-4
-0.24034,-6
-0.420582,-4
-0.563887,-5
-0.210143,-6
0.125321,-4
-0.797932,-6
0.051348,-5
0.3047,-4
0.418914,-4
0.272939,-4
0.198625,-4
-0.818346,-6
0.364118,-4
1.609202,-4
-0.146752,-3
0.072495,-5
-2.226041,-4
0.236376,-4
0.199423,-4
-0.379771,-3
1.602983,-5
-0.371631,-3
-1.408007,-6
-0.127689,-5
-1.669693,-7
-0.22118,-4
-0.611032,-5
1.51352,-4
0.114251,-4
-0.361945,-5
0.217639,-4
1.521946,-5
0.183111,-4
-2.077771,-5
-0.420664,-4
0.292328,-4
5.586183,7
-0.31065,-3
-0.538362,-5
-0.590699,-5
-0.186408,-6
-0.46662,-4
1.769372,-5
-1.732221,-7
-0.289992,-6
-0.652413,-4
4.1269,-3
-0.296796,-4
-0.444382,-4
-0.344722,-6
1.468876,-3
-1.655042,-7
0.370695,-4
0.311879,-4
-0.331633,-5
1.929916,-4
-0.205568,-5
0.229116,-4
0.022616,-5
1.68433,-5
-0.186212,-6
0.052879,-4
0.146532,-4
-0.112175,-5
-0.070029,-4
1.218543,7
-0.553729,-5
-0.434322,-3
0.075718,-4
-0.630046,-5
0.053106,-4
-0.403913,-3
-0.363834,-3
-0.57315,-3
-0.516971,-4
-1.772072,-8
-2.254546,-4
4.039351,-2
-0.664753,-6
0.028476,-5
-0.524752,-4
-0.258068,-6
-0.437741,-4
-0.252436,-4
-0.406387,-4
0.222279,-4
0.157586,-4
0.244728,-4
-0.493383,-3
-0.200278,-6
-0.845809,-6
0.100267,4
3.189387,-2
0.059667,-5
-0.270392,-5
0.058999,-5
-0.082612,-5
-0.764983,-6
-0.052887,-4
0.442681,-4
-0.273403,-3
-0.479041,-4
-1.785226,-7
-0.116489,-3
0.254788,-4
-0.363703,-5
-0.226666,-6
1.240871,-4
2.361149,-4
0.262977,-4
-1.568681,-7
0.206521,-4
-0.523157,-3
-1.576707,-7
-0.461036,-4
0.234342,-4
-1.777998,-8
0.337681,-4
2.934222,7
-0.276692,-6
-0.549659,-4
-0.178512,-3
-0.229661,-4
1.070673,-5
0.063769,-4
-0.200717,-5
0.388309,-4
0.278637,-4
0.344014,-4
-1.534267,-7
0.080634,-4
-0.77436,-6
-0.49939,-4
1.972535,-5
-0.391524,-3
0.008127,-4
-0.70112,-5
-0.289308,-4
1.578792,-4
0.641189,-4
-0.443227,4
1.944811,-5
1.847756,-4
-0.632113,-4
0.505665,-4
2.221605,-3
1.61223,-6
-0.448778,-4
-0.186668,-6
-0.295608,-6
-0.084989,-4
1.234408,-5
-0.271889,-6
0.035493,-4
-0.717301,-3
-0.341075,-4
-0.828015,-4
-0.297464,-3
-0.156894,-4
-1.6309,-7
-0.588892,-6
-0.198275,-4
-0.795506,-4
-0.238338,-4
0.246974,-4
-0.023242,-4
1.569536,-3
-0.095473,-4
0.450495,-4
-1.702382,-7
1.777235,-5
1.313362,-3
0.10896,-5
-1.598814,-7
-0.392159,-4
0.052325,-5
1.757944,-4
1.834456,-5
-0.337413,-5
-0.282699,-4
2.095702,-4
-0.118784,-5
-0.177405,-5
-0.519462,-4
-0.431782,-4
0.016462,-4
1.791788,-4
-0.499634,-4
-0.371354,-5
-0.361945,-5
-0.373568,-6
-0.272736,-4
0.023576,-5
-0.353154,-4
1.458783,-5
0.182118,-4
-0.283154,-6
1.813,-5
-1.516295,-8
0.077232,-5
-0.208482,-5
0.378542,-4
-0.768499,-4
-0.098208,-5
1.551737,-3
0.014199,-4
0.038439,-4
-1.650158,-7
1.155878,0
-0.458952,-3
-0.536164,-5
0.360081,-4
-2.756869,1
1.917202,-4
-0.606669,-4
0.067155,-5
0.16999,-5
0.027076,-5
0.322232,-4
1.243638,-3
-0.056338,-6
-0.793846,-4
1.073506,-6
-0.573394,-3
0.026881,-5
-0.624152,-4
-0.027312,-4
-2.263222,-4
0.411002,-4
1.398941,-5
-0.250645,-4
-0.543506,-5
0.107739,-5
-0.215547,-5
-0.443096,-3
-0.531264,-3
0.705296,-7
-1.578677,-7
-0.317552,-4
-0.508555,-4
-0.434566,-4
-0.467027,-5
-0.833518,-6
0.216695,-4
-1.576707,-7
0.046334,-5
-0.48565,-4
-0.076638,-3
-0.05541,-3
0.037479,-4
1.529597,-4
1.110765,-3
-0.628336,-4
-0.47401,-3
1.136001,-5
-0.110482,-4
0.371119,-4
-0.078575,-5
-2.18001,-7
-0.54738,-3
-0.32618,-4
0.177332,-5
0.291563,-4
2.255742,-4
-0.806592,-5
-0.255919,-4
-0.111296,-4
1.538144,5
0.144872,-5
0.064827,-4
-0.65295,-6
-1.569414,-7
-0.322468,-3
-0.372152,-3
0.082002,-3
-0.148087,-4
-0.646064,-6
-0.292743,-5
1.540097,-6
-0.217647,-6
0.04819,-4
0.105086,-4
-0.226812,-6
0.222849,-4
-0.105273,-4
-0.693371,-6
0.027206,-3
0.304504,-4
-0.428738,-5
0.305286,-4
-0.709732,-4
-0.073675,-4
6.091209,-3
-0.420631,-3
-0.032798,-4
1.729325,-4
0.077427,-5
-0.382294,-3
-0.292287,-3
-0.489866,0
-0.107015,-4
-1.49313,-7
-0.512494,-3
0.372746,-4
1.520888,-5
-0.12235,-5
-0.274494,-4
-2.189543,-3
0.271523,-4
1.41872,-4
-1.235042,-6
1.967706,-3
-0.459359,-4
0.346374,-4
-0.300589,-5
0.066879,-4
-0.737308,-6
1.685355,-4
1.535864,-5
-0.738725,-6
-0.597227,-4
-0.007273,-4
-0.685801,-5
0.910813,7
1.562692,-3
-0.727753,-4
-0.471894,-3
-0.463462,-3
0.044251,-5
0.145328,-4
-1.052781,0
2.637698,-5
2.091584,-4
0.322086,-4
-1.912278,-5
0.31043,-4
-0.058356,-4
0.279532,-4
0.075083,-5
-0.457031,-3
-2.341508,-4
-0.331585,-3
-0.440427,-5
-0.416985,-4
0.038276,-4
-0.022184,-5
-0.015966,-4
-1.326367,-7
0.161558,-4
-0.211282,-4
0.058593,-4
-1.404995,-6
1.532934,-4
-0.34438,-4
1.584799,-4
-0.461378,-4
-0.382066,-3
0.044137,-5
-0.111019,-5
-0.027247,-5
-1.456453,-7
0.1444,-5
0.065739,-4
-0.351706,-4
0.12659,-5
-0.389945,-4
-0.503948,-3
-0.027019,-4
-0.46662,-4
-0.055703,-4
0.330909,-4
-0.003594,-5
-0.853574,-5
-0.382457,-4
-0.591415,-3
-0.485276,-3
-0.31091,-6
-0.348368,-5
-0.531606,-4
0.281828,-5
-0.006231,-4
-1.531305,-7
0.361774,-4
1.775297,-6
-0.286378,-4
0.368237,-4
0.041727,-4
-0.077012,-4
0.009365,-4
-2.096531,-7
0.279842,-4
-0.466424,-4
-1.551507,-8
-0.314133,-3
0.125125,-4
1.168045,-3
0.219983,-4
-0.548406,-5
0.01682,-5
-1.597414,-7
-0.096954,-4
-1.540154,-4
-0.641994,-4
1.324041,-3
-0.639048,-6
1.613929,-2
-0.095863,-3
-0.404092,-4
-1.519274,-7
-0.673657,-6
-0.365364,-5
-1.653202,-7
-0.36621,-5
-0.13718,-5
0.04609,-5
0.369165,-4
-0.480994,-4
0.118988,-5
-0.285417,-4
1.025922,-5
1.602511,6
-2.577457,-5
0.045634,-4
-0.374431,-5
-2.03397,-7
-0.236726,-3
-0.705043,-5
-0.642955,-6
1.249027,-6
-0.364957,-3
2.14594,4
1.930193,-5
-0.79925,-4
-0.342622,-3
-0.680234,-4
1.55916,-3
2.555951,7
1.19739,-5
-0.270017,-5
-0.376043,-3
-0.310096,-5
-0.149877,-4
0.280477,4
0.236344,-4
-0.525029,-3
-0.272443,-4
-0.273599,-3
-0.380389,-5
0.293646,-4
-0.182191,-5
-0.337722,-5
-0.044812,-5
-0.327108,-3
-0.00418,-5
2.615884,-4
-1.619033,-7
-0.276789,-4
-0.26554,-4
0.003651,-5
-1.463242,-6
1.842839,-5
-1.644298,-7
0.402293,-4
0.000981,-5
1.621785,-6
-0.831499,-6
0.009641,-4
-0.486464,-3
0.26677,-4
2.14913,-4
-0.054189,-4
-0.485048,-4
-0.406468,-4
0.09439,-4
-1.589014,-7
-0.018831,-4
-0.117938,-5
0.441884,-4
-0.756469,-6
2.056437,-4
-1.772414,-7
-0.761401,-6
-0.321134,-4
1.439509,-5
-0.39211,-3
-0.401178,-3
-1.490688,-7
0.459579,-4
-1.586279,-7
-0.580948,-3
-1.609216,-7
1.719362,-4
1.26039,-5
1.601437,-5
0.106844,-4
0.019555,-4
4.579159,-2
-0.289813,-6
0.455705,-4
-0.795457,-5
-0.487034,-5
-0.196533,-5
-0.489785,-3
-0.058763,-5
-1.577114,-7
0.629803,-6
-0.033563,-5
-0.791062,-5
-0.332952,-6
-0.111784,-4
1.127357,-4
-1.550042,-7
0.035883,5
1.709536,-3
-0.180889,-6
-0.791062,-5
1.804437,-4
0.015469,-4
0.476086,-4
-2.220701,-3
0.000965,-5
-0.10887,-4
1.411085,-3
0.953089,0
-1.790142,-7
-0.354848,-3
0.256904,-4
-0.199008,-4
0.035151,-4
-0.379608,-4
-0.309136,-5
-0.511794,0
-0.018212,-4
1.454322,-3
-0.620278,-4
-0.448241,-4
-0.352829,-3
2.134674,-4
0.040588,-5
0.206179,-4
-0.661448,-4
0.197756,-7
-0.450308,-4
1.649574,-5
3.608811,-3
0.358951,-6
-0.399273,-3
0.320784,-4
-0.430301,-3
-0.215222,5
2.046556,-4
1.751351,-4
-0.387259,-3
-0.388073,-4
0.210362,-4
-0.361896,-5
0.047441,-4
-0.701006,-5
-0.554771,-5
0.272011,-4
-1.368042,-8
-0.233666,-6
-0.038561,-5
-0.030324,-4
-1.503614,-8
0.050372,-4
0.210672,-4
-0.630843,-3
-0.335133,-3
0.024765,-5
-0.192789,-4
-0.635255,-4
-0.508571,-4
0.037706,-4
0.342891,-4
-2.139159,-5
-0.46211,-6
-0.331878,-3
-0.146752,-3
-0.026189,-4
1.301104,-4
-1.676921,-7
-1.460165,-7
-0.279654,-6
0.222946,-4
-0.621792,-3
-1.450033,-4
-0.107129,-4
0.288356,-4
-0.422194,-6
2.171416,-4
-0.195915,-6
-0.023747,-4
-0.493887,-4
0.128495,-5
-0.540804,-5
-1.624763,-7
0.109514,-4
-0.462924,-3
-1.57713,-7
-0.813706,-6
1.507637,-6
-0.566948,-5
-0.766578,-6
-0.330022,-5
-0.415292,-3
0.002641,-4
-1.729275,-7
-0.476273,-4
1.877221,4
-0.575152,-6
0.083695,-5
-0.290789,-5
0.484747,-4
0.137123,-4
0.084965,-5
-0.398622,-5
-0.408992,-3
-0.400999,-4
0.387772,-4
1.726916,-5
-0.174491,-5
0.484942,-4
-0.364192,-4
-0.546811,-5
0.356777,-4
-0.041003,-4
0.381358,-4
-0.568999,-4
1.533895,-6
-0.097947,-5
1.802728,-5
0.276407,-4
-0.022901,-5
-0.257808,-6
-0.231533,-4
-0.493871,-4
1.220278,-4
0.2347,-4
-0.306678,-6
0.043616,-5
-0.764901,-6
0.026865,-5
-0.21825,4
-0.04937,-4
-0.306726,-5
-0.129366,-5
-0.424327,-4
0.086007,-4
0.00632,-5
-0.443292,-4
-1.786479,-7
0.406363,-4
0.720842,-7
-0.352161,-3
-0.715771,-5
-0.363068,-4
-0.776769,-5
1.48019,-5
0.247707,-4
-0.482036,-3
-0.397043,-3
-0.336273,-6
-0.303796,-6
-0.054954,-4
-0.218836,-6
-0.519543,-4
-0.087463,-5
-0.499862,-4
0.085583,-5
-3.388189,-7
5.225178,-2
-0.315973,-5
-0.417913,-3
0.450821,-4
0.170658,-5
-0.424262,-3
1.933976,-3
1.186483,-3
-0.315273,-3
-0.744715,-5
0.031797,-5
0.233853,-4
-0.469192,-3
0.949156,-3
0.215083,-4
-1.329297,-6
-0.665013,-5
-0.654969,-4
-0.364078,-4
0.133411,-5
1.425613,-4
-0.53701,-5
0.174418,-4
-0.348629,-4
-0.249847,-3
-0.168729,-7
0.272825,-4
1.981814,-5
-0.447264,-4
0.264539,-4
0.076613,-4
-1.744007,-7
0.326058,-4
1.151662,-6
-0.671346,-4
-0.013817,-4
-0.105729,-5
1.014152,-6
1.301397,-4
0.035525,-4
3.202117,2
1.787051,-4
0.005946,-4
0.492414,-4
-1.265679,-8
0.348816,-4
-0.386396,-5
0.253274,-4
4.049265,-3
1.859183,-5
-0.591366,-6
1.059278,-6
-0.32325,-4
-0.621987,5
0.356825,-4
-1.411132,-6
-1.61353,-7
1.530053,-5
-0.143952,-5
0.321256,-4
0.488881,-4
1.138492,-6
0.246486,-4
-0.358657,-3
0.216093,-4
-1.422853,-7
0.37133,-4
1.717327,-4
-0.44741,-3
-0.239185,-4
-0.036738,-4
-0.507643,-4
0.078534,-5
-0.851164,-6
0.261283,-4
-0.423366,-3
-1.238004,-6
-1.807929,-5
-0.555797,-5
0.144709,-5
-0.046587,-4
-0.483338,-4
1.778618,-5
-0.29862,-5
1.812756,-3
-0.349085,-4
1.376297,-3
-0.248122,-5
-0.055703,-5
-0.033856,-5
0.232274,-4
-0.22398,-5
0.327751,-4
1.45206,-5
5.859981,7
0.453051,-4
-0.043705,-5
-0.332659,-3
-0.160622,-6
0.05423,-4
0.075441,-5
-0.545964,-3
-0.751781,-6
-0.317764,-4
1.140331,-5
-0.306092,-5
2.026842,-4
-0.319554,-4
1.823711,6
-0.044308,-4
0.340888,-4
-1.792057,-5
-0.041735,-3
5.835025,-2
-1.535781,-7
0.47086,-4
0.231607,3
-0.301354,-3
0.046416,-5
-0.424766,-3
-0.382066,-4
-0.33992,-5
-0.381659,-5
0.388407,-4
2.034819,-4
-0.76132,-6
-0.289487,-4
-0.43551,-3
0.278653,-4
-0.709032,-5
0.547382,1
0.048141,-4
-0.050673,-5
0.133379,-5
1.449032,-5
-0.051291,-5
-0.50805,-3
1.496762,-3
1.768086,-5
1.632448,-5
1.277043,-5
-0.273419,-4
-0.072373,-5
-1.595689,-7
0.493309,-4
1.369769,-5
-1.607263,-7
-1.469672,-7
0.369002,-4
0.017146,-5
1.612441,-4
0.153021,-7
1.755893,-4
0.026832,-5
-0.816702,-5
0.004399,-5
-0.599018,-6
-0.830506,-6
-0.476371,-4
-1.605228,-7
-1.635312,-7
-0.381545,-5
-0.013654,-5
-0.098175,-4
0.246974,-4
-0.644143,-5
-1.520228,-4
-0.619692,-4
0.200839,-4
-0.343745,-5
0.08039,-3
-0.386738,-3
-1.474175,-4
0.107821,-4
0.109855,-4
-0.309624,-5
-2.739532,0
-0.003952,-5
1.504348,-4
-0.076638,-4
-0.05318,-6
-0.061466,-5
-0.437659,-3
-0.330103,-5
-1.684833,-8
-0.137717,-4
-0.026824,-3
-0.27228,-4
1.615485,-6
-0.385566,-4
1.9278,-4
-0.093226,-5
-0.27368,-5
0.266786,-4
-0.359096,-4
-1.627693,-7
-0.38625,-3
-0.623029,-3
-1.025041,0
0.810322,0
0.106209,-4
0.304618,-4
-2.18785,-3
0.473514,-4
-1.768556,-7
0.214888,-4
-0.613343,-4
-0.594915,-3
-0.114275,-4
0.203411,-4
0.484893,-4
-0.023063,-4
-0.452034,-4
-0.474173,-3
0.080016,-4
-0.584627,-4
1.621678,0
0.000606,-5
0.005913,-5
-0.22004,-6
0.030511,-4
-0.398541,-3
0.084965,-5
-0.600808,-6
0.059016,-5
-0.404499,-3
0.157586,-5
-0.729592,-5
-0.433085,-4
0.926935,-3
-0.445864,-4
-0.601199,-3
-0.483469,-4
0.096279,-5
-0.424913,-4
0.09426,-5
-0.179359,-6
-0.289894,-5
0.384679,-4
0.04933,-5
0.107804,-4
-0.10887,-4
-0.221961,-4
-0.305294,-5
-0.284668,4
-0.064803,-4
-0.039798,-4
-0.344754,-5
-0.451806,-4
-0.273501,-3
1.46606,-5
0.457723,-4
0.027206,-3
-0.572206,-5
1.475111,-5
1.525299,-4
-0.119061,-4
-0.372917,-3
0.064486,-4
-0.067831,-5
2.04986,-4
-0.384785,-4
1.174778,-4
0.054132,-5
-0.463836,-3
-0.272003,-3
-1.600963,7
-0.087529,-5
-0.68025,-6
-2.011824,-6
-0.275878,-3
-0.71525,-6
0.200058,-5
0.935498,-3
-0.148657,-5
0.05589,-6
-0.423366,4
0.022616,-5
-1.704856,-7
2.287177,-4
-1.576382,-7
-0.346415,-3
-1.43586,-7
-0.371566,-4
-0.031431,-4
-1.654375,-7
0.450642,-4
-0.634652,-6
-0.480245,-4
0.296804,-4
-0.782011,-5
-0.189582,-6
0.299067,-4
-0.455778,-5
-0.386299,-4
0.050355,-5
-0.703725,-4
-0.634799,-4
0.481328,-4
-0.63965,-5
-0.840176,-6
-1.619212,-7
-0.037617,-4
-1.430016,-7
0.35116,-4
1.755828,-4
0.401788,-4
-0.067261,-4
1.508564,-6
-0.669685,-5
-0.220024,-6
0.038586,-4
1.689441,-4
0.019002,-5
-1.53837,-7
1.77056,-4
0.051186,-5
-1.553461,-7
2.780726,-3
-0.49991,-5
-0.286426,-6
-0.451578,-4
-0.309038,-4
0.054474,-4
-0.28291,-4
-0.57748,-4
1.297806,-3
-0.622948,-5
-2.062345,-7
-0.52122,-4
-1.591309,-7
-0.020947,-6
-1.52367,-7
-0.113136,-5
-1.458944,-7
1.516004,4
-0.217061,-5
-1.54174,-7
-0.282585,-6
1.762534,-5
-0.32198,-4
-0.011668,-5
-0.357517,-3
1.707251,-3
-0.220382,-4
-0.124954,-4
0.329672,-4
-0.83806,-6
0.159051,-4
0.322265,-4
1.073376,0
0.078486,-4
-1.578351,-7
-0.36888,-3
-0.571636,-4
-0.599376,-4
0.048207,-4
-0.246413,-4
-0.333994,4
-0.127884,-5
3.459141,-3
-0.414234,-4
2.255742,-4
-0.067994,-4
-0.678346,-4
-0.613815,-5
1.593167,-4
-1.911031,-8
-1.513854,-7
-0.226666,-6
-1.461793,-6
0.196053,-4
-0.420452,-3
-0.382538,-6
1.539169,-6
0.368449,-4
-0.071542,-4
0.215849,-4
-0.585262,-5
0.046855,-4
0.2764,-7
-0.386755,-3
0.103718,-5
1.106992,-6
0.079446,-5
0.415756,-4
-0.860492,-5
2.879808,-2
0.061767,-5
-0.592311,-5
-0.386608,-4
2.172149,-4
-0.425401,-4
-0.144489,-5
1.788597,-4
2.507342,-1
0.203867,-4
-0.320124,-5
4.961717,7
-0.794643,-6
-1.558028,-4
0.103588,-5
0.007623,-5
-0.372559,-4
-1.789752,-7
-0.066008,-6
-0.562487,-5
-0.450878,-3
1.359871,0
-1.618902,-7
-0.704994,-5
-0.628336,-4
-0.251459,-6
0.050355,-5
-0.260689,-6
0.221165,-7
-0.319961,-3
-2.35896,-5
1.453834,-4
-1.538826,-8
1.804811,-5
-0.317324,-4
0.096458,-5
0.059146,-5
-0.648066,-5
0.025074,-5
-0.231599,-4
1.859672,-5
-0.753278,-6
0.141974,-5
-0.405524,-4
-0.598318,-4
-0.372575,-4
-0.046994,-4
0.041727,-4
0.023755,-5
0.022453,-4
-0.09811,-5
-0.120966,-5
0.034434,-5
-0.082677,-4
1.433925,-5
2.089256,-4
0.022095,-4
0.054262,-5
0.25347,-4
-0.25224,-6
-0.705841,4
1.433436,-4
1.35769,-3
-0.411238,-4
-0.171366,-5
0.438595,-4
-0.801204,-4
-1.891724,-7
1.133559,-5
-0.401959,-3
-1.364949,-7
-1.656165,-7
3.547911,-3
-0.113494,-5
-0.296015,-4
-1.5819,-7
-0.020719,-5
-1.761507,-7
-0.700078,-5
-1.621833,-7
-1.792275,-7
1.494239,-5
-0.422487,-6
0.085583,-5
-0.376482,-3
1.353392,-3
0.107674,-4
-0.18504,-4
-0.259989,-3
-0.010577,-5
-0.367529,-6
-0.63532,-5
0.067839,-4
-0.490696,-5
-0.534601,-5
0.387772,-4
-0.322957,-5
-0.34132,-5
-0.379575,-3
0.337502,-4
-0.010349,-4
-0.733987,-5
0.675472,-3
0.04933,-5
0.065332,-4
0.561724,2
-0.37251,-3
-0.381659,-5
3.328313,7
0.158269,-4
-0.774246,-6
1.334443,-4
0.328728,-4
-0.343761,-5
-0.403522,-3
-2.139159,-5
2.023293,-4
0.74965,7
-0.592945,-5
-0.044796,-5
-0.000338,-4
-0.167947,-3
-2.047101,-6
0.30527,-4
-0.103352,-4
-0.193489,-4
-0.471699,-4
0.135055,-4
0.350818,-4
-0.745969,-5
0.273249,-4
-0.378159,-3
0.1087,-4
-0.381008,-3
-1.856847,-4
-0.692948,-4
0.294607,-4
1.711597,-4
0.088774,-4
-0.118377,-5
-0.19121,-6
-1.819135,-8
1.728234,-4
0.164732,-4
0.000672,-5
-0.146752,-3
0.207644,-4
0.1675,-5
-0.152612,-3
-0.238631,-4
-0.26121,-5
1.268008,-3
-0.387682,-5
-0.416789,-4
0.472742,0
0.043892,-5
-0.42221,-6
-0.069866,-4
-0.434566,-5
-0.544352,-5
0.019767,-4
0.322802,-4
0.047767,-5
1.414055,-3
1.008487,0
-0.540755,-5
1.473434,-5
1.855814,-5
1.578613,-6
0.441395,-4
-0.515522,-4
-2.184773,-3
-0.292238,-3
-0.432613,-5
-1.627742,-8
-0.031187,-4
-0.740857,-6
2.180175,-4
-0.756143,-5
0.266525,-4
-1.595591,-7
-0.378827,-4
-0.624087,-6
-0.582104,-5
-0.545345,-5
-0.365624,-6
0.09929,-5
0.341035,-4
0.298644,-4
-0.34132,-5
-0.304789,-4
-0.517736,-4
1.475078,-4
-0.778006,-6
-1.571823,-8
